"iso_o","Origin","iso_d","Destination","contig","comlang_off","comlang_ethno","colony","comcol","curcol","col45","smctry","dist","distcap","distw","distwces"
"GIN","Guinea","ETH","Ethiopia",0,0,0,0,0,0,0,0,5985.602,5985.602,5660.51,5652.344
"GNB","Guinea-Bissau","ETH","Ethiopia",0,0,0,0,0,0,0,0,5962.674,5962.674,5946.804,5944.436
"KEN","Kenya","ETH","Ethiopia",1,1,0,0,0,0,0,0,1171.28,1171.28,1225.976,1186.376
"LSO","Lesotho","ETH","Ethiopia",0,1,0,0,0,0,0,0,4440.343,4440.343,4475.629,4468.646
"LBR","Liberia","ETH","Ethiopia",0,1,0,0,0,0,0,0,5475.274,5475.274,5434.499,5430.265
"LBY","Libya","ETH","Ethiopia",0,0,0,0,0,0,0,0,3733.014,3733.014,3481.178,3453.802
"MDG","Madagascar","ETH","Ethiopia",0,0,0,0,0,0,0,0,3249.451,3249.451,3315.729,3290.714
"MWI","Malawi","ETH","Ethiopia",0,1,0,0,0,0,0,0,2620.965,2620.965,2691.664,2670.682
"MLI","Mali","ETH","Ethiopia",0,0,0,0,0,0,0,0,5126.837,5126.837,5039.648,5026.56
"MRT","Mauritania","ETH","Ethiopia",0,0,0,0,0,0,0,0,5993.222,5993.222,5874.048,5861.899
"MUS","Mauritius","ETH","Ethiopia",0,1,0,0,0,0,0,0,3841.058,3841.058,3876.104,3870.401
"MAR","Morocco","ETH","Ethiopia",0,0,0,0,0,0,0,0,5422.106,5422.106,5387.26,5381.316
"MOZ","Mozambique","ETH","Ethiopia",0,0,0,0,0,0,0,0,3955.594,3955.594,3407.695,3304.364
"NAM","Namibia","ETH","Ethiopia",0,1,0,0,0,0,0,0,4242.396,4242.396,4222.273,4196.503
"NER","Niger","ETH","Ethiopia",0,0,0,0,0,0,0,0,4038.119,4038.119,3728.926,3697.247
"NGA","Nigeria","ETH","Ethiopia",0,1,0,0,0,0,0,0,3909.526,3478.486,3665.917,3640.612
"RWA","Rwanda","ETH","Ethiopia",0,1,0,0,0,0,0,0,1561.976,1561.976,1610.694,1593.887
"STP","Sao Tome and Principe","ETH","Ethiopia",0,0,0,0,0,0,0,0,3692.763,3692.763,3707.04,3702.859
"SEN","Senegal","ETH","Ethiopia",0,0,0,0,0,0,0,0,6148.223,6148.223,6091.483,6088.19
"SYC","Seychelles","ETH","Ethiopia",0,1,0,0,0,0,0,0,2392.714,2392.714,2416.133,2408.89
"SLE","Sierra Leone","ETH","Ethiopia",0,1,0,0,0,0,0,0,5727.948,5727.948,5660.134,5656.144
"SOM","Somalia","ETH","Ethiopia",1,1,0,0,0,0,0,0,1063.184,1063.184,1000.024,931.4271
"ZAF","South Africa","ETH","Ethiopia",0,1,0,0,0,0,0,0,5245.598,4037.999,4482.042,4433.553
"SDN","Sudan","ETH","Ethiopia",1,0,0,0,0,0,0,0,996.0536,996.0536,1017.099,951.5115
"SWZ","Swaziland","ETH","Ethiopia",0,1,0,0,0,0,0,0,4025.191,4025.191,4064.962,4057.58
"TZA","Tanzania","ETH","Ethiopia",0,1,0,0,0,0,0,0,1770.414,1728.382,1766.988,1728.328
"TGO","Togo","ETH","Ethiopia",0,0,0,0,0,0,0,0,4145.763,4145.763,4161.895,4158.638
"TUN","Tunisia","ETH","Ethiopia",0,0,0,0,0,0,0,0,4227.803,4227.803,4143.044,4135.637
"UGA","Uganda","ETH","Ethiopia",0,1,0,0,0,0,0,0,1192.018,1192.018,1208.987,1177.51
"ZMB","Zambia","ETH","Ethiopia",0,1,0,0,0,0,0,0,2967.016,2967.016,2867.177,2842.253
"ZWE","ZImbabwe","ETH","Ethiopia",0,1,0,0,0,0,0,0,3112.02,3112.02,3251.709,3236.954
"DZA","Algeria","GAB","Gabon",0,1,1,0,1,0,0,0,4110.369,4110.369,4082.966,4076.639
"AGO","Angola","GAB","Gabon",0,0,0,0,0,0,0,0,1110.371,1110.371,1179.842,1118.974
"BEN","Benin","GAB","Gabon",0,1,1,0,1,0,0,0,1017.611,1003.014,1229.407,1198.006
"BWA","Botswana","GAB","Gabon",0,0,0,0,0,0,0,0,3314.667,3314.667,3131.109,3116.563
"BFA","Burkina Faso","GAB","Gabon",0,1,1,0,1,0,0,0,1807.283,1807.283,1922.594,1908.743
"BDI","Burundi","GAB","Gabon",0,1,1,0,0,0,0,0,2252.701,2252.701,2214.516,2201.913
"CMR","Cameroon","GAB","Gabon",1,1,1,0,1,0,0,1,451.0077,451.0077,714.1804,586.3243
"CPV","Cape Verde","GAB","Gabon",0,0,0,0,0,0,0,0,3964.701,3964.701,4136.578,4128.353
"CAF","Central African Republic","GAB","Gabon",0,1,1,0,1,0,0,1,1115.542,1115.542,1114.733,1075.334
"TCD","Chad","GAB","Gabon",0,1,0,0,1,0,0,1,1448.397,1448.397,1455.591,1427.492
"COM","Comoros","GAB","Gabon",0,1,1,0,1,0,0,0,3974.621,3974.621,3949.752,3941.972
"COG","Congo Republic","GAB","Gabon",1,1,1,0,1,0,0,1,826.0969,826.0969,681.5299,625.1594
"CIV","Cote d'ivoire","GAB","Gabon",0,1,1,0,1,0,0,0,1590.574,1781.957,1771.512,1748.803
"DJI","Djibouti","GAB","Gabon",0,1,1,0,1,0,0,0,3930.684,3930.684,3884.905,3880.62
"EGY","Egypt","GAB","Gabon",0,0,0,0,0,0,0,0,4030.416,4030.416,4036.009,4031.894
"GNQ","Equatorial Guinea","GAB","Gabon",1,1,1,0,0,0,0,0,380.9314,380.9314,351.3054,274.2162
"ERI","Eritrea","GAB","Gabon",0,0,0,0,0,0,0,0,3640.781,3640.781,3646.234,3640.051
"ETH","Ethiopia","GAB","Gabon",0,0,0,0,0,0,0,0,3399.254,3399.254,3372.199,3362.46
"GAB","Gabon","GAB","Gabon",0,0,0,0,0,0,0,0,194.5948,194.5948,187.7126,62.28844
"GMB","Gambia","GAB","Gabon",0,0,0,0,0,0,0,0,3221.036,3221.036,3272.519,3263.96
"GHA","Ghana","GAB","Gabon",0,0,0,0,0,0,0,0,1218.329,1218.329,1395.723,1369.238
"GIN","Guinea","GAB","Gabon",0,1,1,0,1,0,0,0,2963.486,2963.486,2749.382,2729.675
"GNB","Guinea-Bissau","GAB","Gabon",0,0,0,0,0,0,0,0,3049.631,3049.631,3116.213,3108.532
"KEN","Kenya","GAB","Gabon",0,0,0,0,0,0,0,0,3056.882,3056.882,3022.501,3004.006
"LSO","Lesotho","GAB","Gabon",0,0,0,0,0,0,0,0,3822.708,3822.708,3764.595,3759.098
"LBR","Liberia","GAB","Gabon",0,0,0,0,0,0,0,0,2337.25,2337.25,2369.75,2355.634
"LBY","Libya","GAB","Gabon",0,0,0,0,0,0,0,0,3621.371,3621.371,3655.109,3641.762
"MDG","Madagascar","GAB","Gabon",0,1,1,0,1,0,0,0,4679.322,4679.322,4619.273,4611.213
"MWI","Malawi","GAB","Gabon",0,0,0,0,0,0,0,0,3127.52,3127.52,3129.939,3115.958
"MLI","Mali","GAB","Gabon",0,1,0,0,1,0,0,0,2357.095,2357.095,2410.145,2390.536
"MRT","Mauritania","GAB","Gabon",0,0,0,0,1,0,0,0,3407.877,3407.877,3399.814,3375.642
"MUS","Mauritius","GAB","Gabon",0,1,1,0,0,0,0,0,5713.486,5713.486,5637.455,5632.865
"MAR","Morocco","GAB","Gabon",0,1,1,0,1,0,0,0,4111.405,4111.405,4140.283,4134.329
"MOZ","Mozambique","GAB","Gabon",0,0,0,0,0,0,0,0,3845.678,3845.678,3628.361,3612.075
"NAM","Namibia","GAB","Gabon",0,0,0,0,0,0,0,0,2686.664,2686.664,2567.486,2535.988
"NER","Niger","GAB","Gabon",0,1,1,0,1,0,0,0,1671.959,1671.959,1709.28,1688.887
"NGA","Nigeria","GAB","Gabon",0,0,0,0,0,0,0,0,944.7181,1010.212,1074.995,1010.581
"RWA","Rwanda","GAB","Gabon",0,1,1,0,0,0,0,0,2312.379,2312.379,2228.012,2215.969
"STP","Sao Tome and Principe","GAB","Gabon",0,0,0,0,0,0,0,0,301.1958,301.1958,383.8935,343.2538
"SEN","Senegal","GAB","Gabon",0,1,1,0,1,0,0,0,3354.633,3354.633,3385.104,3375.614
"SYC","Seychelles","GAB","Gabon",0,1,1,0,0,0,0,0,5150.294,5150.294,5080.836,5076.096
"SLE","Sierra Leone","GAB","Gabon",0,0,0,0,0,0,0,0,2673.879,2673.879,2684.205,2672.218
"SOM","Somalia","GAB","Gabon",0,0,0,0,0,0,0,0,4002.507,4002.507,3919.855,3907.814
"ZAF","South Africa","GAB","Gabon",0,0,0,0,0,0,0,0,3934.722,3539.851,3714.034,3694.287
"SDN","Sudan","GAB","Gabon",0,0,0,0,0,0,0,0,3049.577,3049.577,2956.692,2906.195
"SWZ","Swaziland","GAB","Gabon",0,0,0,0,0,0,0,0,3777.385,3777.385,3725.407,3719.321
"TZA","Tanzania","GAB","Gabon",0,0,0,0,0,0,0,0,3414.597,3013.938,3065.685,3014.389
"TGO","Togo","GAB","Gabon",0,1,1,0,1,0,0,0,1103.208,1103.208,1279.393,1252.619
"TUN","Tunisia","GAB","Gabon",0,1,0,0,1,0,0,0,4057.692,4057.692,4011.277,4004.025
"UGA","Uganda","GAB","Gabon",0,0,0,0,0,0,0,0,2578.386,2578.386,2502.14,2488.746
"ZMB","Zambia","GAB","Gabon",0,0,0,0,0,0,0,0,2721.754,2721.754,2569.45,2554.135
"ZWE","ZImbabwe","GAB","Gabon",0,0,0,0,0,0,0,0,3117.984,3117.984,3038.462,3028.265
"DZA","Algeria","GMB","Gambia",0,0,0,0,0,0,0,0,3253.409,3253.409,3196.105,3179.964
"AGO","Angola","GMB","Gambia",0,0,0,0,0,0,0,0,4132.186,4132.186,4221.764,4210.593
"BEN","Benin","GMB","Gambia",0,0,0,0,0,0,0,0,2242.023,2265.253,2142.523,2137.234
"BWA","Botswana","GMB","Gambia",0,1,1,0,1,0,0,0,6280.636,6280.636,6180.201,6176.705
"BFA","Burkina Faso","GMB","Gambia",0,0,0,0,0,0,0,0,1630.168,1630.168,1546.332,1530.26
"BDI","Burundi","GMB","Gambia",0,0,0,0,0,0,0,0,5410.742,5410.742,5408.591,5407.289
"CMR","Cameroon","GMB","Gambia",0,1,1,0,0,0,0,0,3274.433,3274.433,3175.855,3168.048
"CPV","Cape Verde","GMB","Gambia",0,0,0,0,0,0,0,0,756.4963,756.4963,873.3436,857.1395
"CAF","Central African Republic","GMB","Gambia",0,0,0,0,0,0,0,0,4001.512,4001.512,3936.558,3926.473
"TCD","Chad","GMB","Gambia",0,0,0,0,0,0,0,0,3433.799,3433.799,3551.703,3540.323
"COM","Comoros","GMB","Gambia",0,0,0,0,0,0,0,0,7180.19,7180.19,7202.09,7200.71
"COG","Congo Republic","GMB","Gambia",0,0,0,0,0,0,0,0,4035.773,4035.773,3894.785,3888.804
"CIV","Cote d'ivoire","GMB","Gambia",0,0,0,0,0,0,0,0,1656.351,1448.082,1524.035,1505.329
"DJI","Djibouti","GMB","Gambia",0,0,0,0,0,0,0,0,6484.594,6484.594,6451.155,6450.187
"EGY","Egypt","GMB","Gambia",0,0,1,0,0,0,0,0,5239.987,5239.987,5202.757,5201.271
"GNQ","Equatorial Guinea","GMB","Gambia",0,0,0,0,0,0,0,0,2998.348,2998.348,3078.343,3072.248
"ERI","Eritrea","GMB","Gambia",0,1,1,0,1,0,0,0,5974.044,5974.044,5997.672,5993.413
"ETH","Ethiopia","GMB","Gambia",0,1,0,0,0,0,0,0,6064.752,6064.752,6033.309,6030.188
"GAB","Gabon","GMB","Gambia",0,0,0,0,0,0,0,0,3221.036,3221.036,3272.519,3263.96
"GMB","Gambia","GMB","Gambia",0,0,0,0,0,0,0,0,39.97394,39.97394,71.41562,17.7799
"GHA","Ghana","GMB","Gambia",0,1,1,0,1,0,0,1,2002.745,2002.745,1893.135,1883.744
"GIN","Guinea","GMB","Gambia",0,0,1,0,0,0,0,0,451.2583,451.2583,585.4075,555.4336
"GNB","Guinea-Bissau","GMB","Gambia",0,0,1,0,0,0,0,0,208.5737,208.5737,213.0788,208.8245
"KEN","Kenya","GMB","Gambia",0,1,1,0,1,0,0,0,6123.334,6123.334,6120.598,6113.077
"LSO","Lesotho","GMB","Gambia",0,1,1,0,1,0,0,0,6717.876,6717.876,6710.618,6709.989
"LBR","Liberia","GMB","Gambia",0,1,1,0,0,0,0,0,1022.661,1022.661,1035.93,1027.262
"LBY","Libya","GMB","Gambia",0,0,0,0,0,0,0,0,3703.413,3703.413,3891.969,3865.408
"MDG","Madagascar","GMB","Gambia",0,0,0,0,0,0,0,0,7899.725,7899.725,7884.368,7882.329
"MWI","Malawi","GMB","Gambia",0,1,1,0,1,0,0,0,6344.973,6344.973,6395.429,6392.104
"MLI","Mali","GMB","Gambia",0,0,0,0,0,0,0,0,943.7722,943.7722,1005.232,946.6229
"MRT","Mauritania","GMB","Gambia",0,0,0,0,0,0,0,0,526.3593,526.3593,603.1352,561.6197
"MUS","Mauritius","GMB","Gambia",0,1,1,0,1,0,0,0,8933.755,8933.755,8906.915,8906.33
"MAR","Morocco","GMB","Gambia",0,0,0,0,0,0,0,0,2493.807,2493.807,2444.554,2429.76
"MOZ","Mozambique","GMB","Gambia",0,0,0,0,0,0,0,0,6904.285,6904.285,6818.397,6814.542
"NAM","Namibia","GMB","Gambia",0,1,1,0,0,0,0,0,5442.938,5442.938,5376.249,5367.743
"NER","Niger","GMB","Gambia",0,0,0,0,0,0,0,0,2026.912,2026.912,2317.543,2270.374
"NGA","Nigeria","GMB","Gambia",0,1,1,0,1,0,0,0,2337.686,2641.569,2497.357,2476.071
"RWA","Rwanda","GMB","Gambia",0,1,1,0,0,0,0,0,5432.835,5432.835,5386.345,5385.038
"STP","Sao Tome and Principe","GMB","Gambia",0,0,0,0,0,0,0,0,2969.103,2969.103,2925.631,2923.905
"SEN","Senegal","GMB","Gambia",1,0,1,0,0,0,0,0,155.9527,155.9527,188.3058,165.4549
"SYC","Seychelles","GMB","Gambia",0,1,1,0,1,0,0,0,8214.822,8214.822,8183.047,8182.313
"SLE","Sierra Leone","GMB","Gambia",0,1,1,0,1,0,0,1,663.9167,663.9167,693.5704,684.7338
"SOM","Somalia","GMB","Gambia",0,1,0,0,1,0,0,0,6936.122,6936.122,6817.551,6813.991
"ZAF","South Africa","GMB","Gambia",0,1,1,0,0,0,0,0,6454.668,6531.264,6628.032,6621.214
"SDN","Sudan","GMB","Gambia",0,0,0,0,1,0,0,0,5293.266,5293.266,5235.822,5215.776
"SWZ","Swaziland","GMB","Gambia",0,1,0,0,1,0,0,0,6807.19,6807.19,6807.997,6807.34
"TZA","Tanzania","GMB","Gambia",0,1,0,0,1,0,0,0,6582.851,6187.698,6270.145,6249.066
"TGO","Togo","GMB","Gambia",0,0,0,0,0,0,0,0,2133.147,2133.147,2044.272,2038.474
"TUN","Tunisia","GMB","Gambia",0,0,0,0,0,0,0,0,3727.573,3727.573,3655.946,3653.447
"UGA","Uganda","GMB","Gambia",0,1,1,0,1,0,0,0,5618.19,5618.19,5558.438,5555.588
"ZMB","Zambia","GMB","Gambia",0,1,1,0,1,0,0,0,5900.402,5900.402,5809.711,5806.82
"ZWE","ZImbabwe","GMB","Gambia",0,1,1,0,1,0,0,0,6289.903,6289.903,6242.406,6240.432
"DZA","Algeria","GHA","Ghana",0,0,0,0,0,0,0,0,3497.512,3497.512,3330.446,3316.277
"AGO","Angola","GHA","Ghana",0,0,0,0,0,0,0,0,2192.395,2192.395,2422.776,2394.139
"BEN","Benin","GHA","Ghana",0,0,0,0,0,0,0,0,320.5662,351.9941,426.673,387.0431
"BWA","Botswana","GHA","Ghana",0,1,1,0,1,0,0,0,4404.97,4404.97,4416.57,4406.921
"BFA","Burkina Faso","GHA","Ghana",1,0,0,0,0,0,0,0,770.8592,770.8592,687.5723,614.2051
"BDI","Burundi","GHA","Ghana",0,0,0,0,0,0,0,0,3433.352,3433.352,3539.39,3536.04
"CMR","Cameroon","GHA","Ghana",0,1,1,0,0,0,0,0,1318.796,1318.796,1382.213,1345.318
"CPV","Cape Verde","GHA","Ghana",0,0,0,0,0,0,0,0,2748.258,2748.258,2759.049,2751.018
"CAF","Central African Republic","GHA","Ghana",0,0,0,0,0,0,0,0,2095.878,2095.878,2135.792,2115.865
"TCD","Chad","GHA","Ghana",0,0,0,0,0,0,0,0,1828.932,1828.932,1950.569,1932.358
"COM","Comoros","GHA","Ghana",0,0,0,0,0,0,0,0,5184.625,5184.625,5318.756,5315.639
"COG","Congo Republic","GHA","Ghana",0,0,0,0,0,0,0,0,2036.598,2036.598,2028.445,2012.042
"CIV","Cote d'ivoire","GHA","Ghana",1,0,0,0,0,0,0,0,418.1497,574.2312,486.3088,443.8136
"DJI","Djibouti","GHA","Ghana",0,0,0,0,0,0,0,0,4818.582,4818.582,4847.424,4846.289
"EGY","Egypt","GHA","Ghana",0,0,1,0,0,0,0,0,4280.939,4280.939,4246.236,4242.695
"GNQ","Equatorial Guinea","GHA","Ghana",0,0,0,0,0,0,0,0,1023.688,1023.688,1205.684,1185.863
"ERI","Eritrea","GHA","Ghana",0,1,1,0,1,0,0,0,4411.222,4411.222,4479.477,4474.921
"ETH","Ethiopia","GHA","Ghana",0,1,0,0,0,0,0,0,4330.117,4330.117,4376.531,4372.319
"GAB","Gabon","GHA","Ghana",0,0,0,0,0,0,0,0,1218.329,1218.329,1395.723,1369.238
"GMB","Gambia","GHA","Ghana",0,1,1,0,1,0,0,1,2002.745,2002.745,1893.135,1883.744
"GHA","Ghana","GHA","Ghana",0,0,0,0,0,0,0,0,183.7014,183.7014,193.8548,58.02221
"GIN","Guinea","GHA","Ghana",0,0,0,0,0,0,0,0,1762.316,1762.316,1392.895,1359.346
"GNB","Guinea-Bissau","GHA","Ghana",0,0,0,0,0,0,0,0,1833.365,1833.365,1744.467,1737.658
"KEN","Kenya","GHA","Ghana",0,1,1,0,1,0,0,0,4191.484,4191.484,4287.231,4276.565
"LSO","Lesotho","GHA","Ghana",0,1,1,0,1,0,0,0,4883.838,4883.838,5005.394,5000.561
"LBR","Liberia","GHA","Ghana",0,1,1,0,0,0,0,0,1167.441,1167.441,1082.329,1065.651
"LBY","Libya","GHA","Ghana",0,0,0,0,0,0,0,0,3328.206,3328.206,3357.081,3331.419
"MDG","Madagascar","GHA","Ghana",0,0,0,0,0,0,0,0,5897.49,5897.49,6003.725,5999.421
"MWI","Malawi","GHA","Ghana",0,1,1,0,1,0,0,0,4344.325,4344.325,4516.601,4509.433
"MLI","Mali","GHA","Ghana",0,0,0,0,0,0,0,0,1161.303,1161.303,1067.233,1025.124
"MRT","Mauritania","GHA","Ghana",0,0,0,0,0,0,0,0,2209.82,2209.82,2034.302,1994.242
"MUS","Mauritius","GHA","Ghana",0,1,1,0,1,0,0,0,6931.289,6931.289,7020.59,7018.669
"MAR","Morocco","GHA","Ghana",0,0,0,0,0,0,0,0,3242.511,3242.511,3095.027,3080.776
"MOZ","Mozambique","GHA","Ghana",0,0,0,0,0,0,0,0,4986.486,4986.486,4983.393,4974.291
"NAM","Namibia","GHA","Ghana",0,1,1,0,0,0,0,0,3655.263,3655.263,3712.015,3691.343
"NER","Niger","GHA","Ghana",0,0,0,0,0,0,0,0,924.6487,924.6487,1101.132,1017.02
"NGA","Nigeria","GHA","Ghana",0,1,1,0,1,0,0,0,423.4102,913.1168,772.5333,659.1156
"RWA","Rwanda","GHA","Ghana",0,1,1,0,0,0,0,0,3471.478,3471.478,3527.552,3524.448
"STP","Sao Tome and Principe","GHA","Ghana",0,0,0,0,0,0,0,0,976.6416,976.6416,1062.949,1046.004
"SEN","Senegal","GHA","Ghana",0,0,0,0,0,0,0,0,2136.648,2136.648,2003.085,1991.674
"SYC","Seychelles","GHA","Ghana",0,1,1,0,1,0,0,0,6295.563,6295.563,6359.618,6358.337
"SLE","Sierra Leone","GHA","Ghana",0,1,1,0,1,0,0,1,1476.466,1476.466,1347.877,1334.237
"SOM","Somalia","GHA","Ghana",0,1,0,0,1,0,0,0,5077.803,5077.803,5073.517,5068.782
"ZAF","South Africa","GHA","Ghana",0,1,1,0,0,0,0,0,4815.85,4645.296,4938.01,4925.116
"SDN","Sudan","GHA","Ghana",0,0,0,0,1,0,0,0,3749.322,3749.322,3717.841,3682.438
"SWZ","Swaziland","GHA","Ghana",0,1,0,0,1,0,0,0,4903.733,4903.733,5032.967,5028.592
"TZA","Tanzania","GHA","Ghana",0,1,0,0,1,0,0,0,4604.602,4205.946,4400.732,4369.125
"TGO","Togo","GHA","Ghana",1,0,1,0,0,0,0,0,189.9789,189.9789,306.9596,257.2679
"TUN","Tunisia","GHA","Ghana",0,0,0,0,0,0,0,0,3641.326,3641.326,3475.938,3464.351
"UGA","Uganda","GHA","Ghana",0,1,1,0,1,0,0,0,3694.008,3694.008,3734.873,3730.071
"ZMB","Zambia","GHA","Ghana",0,1,1,0,1,0,0,0,3918.271,3918.271,3946.54,3939.049
"ZWE","ZImbabwe","GHA","Ghana",0,1,1,0,1,0,0,0,4311.957,4311.957,4400.44,4394.651
"DZA","Algeria","GIN","Guinea",0,1,1,0,1,0,0,0,3577.289,3577.289,3348.474,3332.728
"AGO","Angola","GIN","Guinea",0,0,0,0,0,0,0,0,3804.649,3804.649,3666.297,3647.913
"BEN","Benin","GIN","Guinea",0,1,1,0,1,0,0,1,2039.141,2065.996,1680.777,1657.045
"BWA","Botswana","GIN","Guinea",0,0,0,0,0,0,0,0,5911.77,5911.77,5617.17,5610.09
"BFA","Burkina Faso","GIN","Guinea",0,1,1,0,1,0,0,1,1566.784,1566.784,1188.214,1133.962
"BDI","Burundi","GIN","Guinea",0,1,1,0,0,0,0,0,5195.579,5195.579,4917.471,4910.683
"CMR","Cameroon","GIN","Guinea",0,1,1,0,1,0,0,0,3074.167,3074.167,2718.282,2695.275
"CPV","Cape Verde","GIN","Guinea",0,0,0,0,0,0,0,0,1037.979,1037.979,1403.342,1379.044
"CAF","Central African Republic","GIN","Guinea",0,1,1,0,1,0,0,0,3833.809,3833.809,3486.391,3466.47
"TCD","Chad","GIN","Guinea",0,1,0,0,1,0,0,0,3367.045,3367.045,3176.91,3155.516
"COM","Comoros","GIN","Guinea",0,1,1,0,1,0,0,0,6938.107,6938.107,6692.049,6686.857
"COG","Congo Republic","GIN","Guinea",0,1,1,0,1,0,0,0,3758.281,3758.281,3360.368,3345.776
"CIV","Cote d'ivoire","GIN","Guinea",1,1,1,0,1,0,0,1,1372.991,1188.195,993.4905,922.0247
"DJI","Djibouti","GIN","Guinea",0,1,1,0,1,0,0,0,6434.075,6434.075,6103.28,6097.815
"EGY","Egypt","GIN","Guinea",0,0,0,0,0,0,0,0,5374.635,5374.635,5072.52,5066.895
"GNQ","Equatorial Guinea","GIN","Guinea",0,1,0,0,0,0,0,0,2783.938,2783.938,2576.744,2559.087
"ERI","Eritrea","GIN","Guinea",0,0,0,0,0,0,0,0,5955.541,5955.541,5681.321,5672.409
"ETH","Ethiopia","GIN","Guinea",0,0,0,0,0,0,0,0,5985.602,5985.602,5660.511,5652.344
"GAB","Gabon","GIN","Guinea",0,1,1,0,1,0,0,0,2963.486,2963.486,2749.382,2729.675
"GMB","Gambia","GIN","Guinea",0,0,1,0,0,0,0,0,451.2583,451.2583,585.4075,555.4336
"GHA","Ghana","GIN","Guinea",0,0,0,0,0,0,0,0,1762.316,1762.316,1392.895,1359.346
"GIN","Guinea","GIN","Guinea",0,0,0,0,0,0,0,0,186.4984,186.4984,203.5873,63.17053
"GNB","Guinea-Bissau","GIN","Guinea",1,0,0,0,0,0,0,0,261.6547,261.6547,402.1054,362.1868
"KEN","Kenya","GIN","Guinea",0,0,0,0,0,0,0,0,5946.377,5946.377,5658.152,5645.556
"LSO","Lesotho","GIN","Guinea",0,0,0,0,0,0,0,0,6334.415,6334.415,6145.627,6142.293
"LBR","Liberia","GIN","Guinea",1,0,0,0,0,0,0,0,650.5386,650.5386,509.4784,471.9667
"LBY","Libya","GIN","Guinea",0,0,0,0,0,0,0,0,3928.507,3928.507,3864.098,3835.193
"MDG","Madagascar","GIN","Guinea",0,1,1,0,1,0,0,0,7620.057,7620.057,7352.091,7346.797
"MWI","Malawi","GIN","Guinea",0,0,0,0,0,0,0,0,6061.551,6061.551,5860.533,5853.125
"MLI","Mali","GIN","Guinea",1,1,0,0,1,0,0,1,914.3767,914.3767,745.369,648.3369
"MRT","Mauritania","GIN","Guinea",0,0,0,0,1,0,0,1,961.2619,961.2619,1006.363,969.3614
"MUS","Mauritius","GIN","Guinea",0,1,1,0,0,0,0,0,8665.624,8665.624,8381.507,8378.077
"MAR","Morocco","GIN","Guinea",0,1,1,0,1,0,0,0,2875.11,2875.11,2723.768,2709.644
"MOZ","Mozambique","GIN","Guinea",0,0,0,0,0,0,0,0,6548.676,6548.676,6269.125,6261.638
"NAM","Namibia","GIN","Guinea",0,0,0,0,0,0,0,0,5054.954,5054.954,4812.917,4799.983
"NER","Niger","GIN","Guinea",0,1,1,0,1,0,0,1,1991.251,1991.251,2000.484,1928.687
"NGA","Nigeria","GIN","Guinea",0,0,0,0,0,0,0,0,2141.314,2513.265,2052.227,2005.334
"RWA","Rwanda","GIN","Guinea",0,1,1,0,0,0,0,0,5232.733,5232.733,4904.659,4897.783
"STP","Sao Tome and Principe","GIN","Guinea",0,0,0,0,0,0,0,0,2692.59,2692.59,2393.483,2380.557
"SEN","Senegal","GIN","Guinea",1,1,1,0,1,0,0,1,599.892,599.892,721.3735,684.4434
"SYC","Seychelles","GIN","Guinea",0,1,1,0,0,0,0,0,8049.114,8049.114,7729.905,7725.679
"SLE","Sierra Leone","GIN","Guinea",1,0,0,0,0,0,0,0,290.4326,290.4326,237.7669,186.43
"SOM","Somalia","GIN","Guinea",0,0,0,0,0,0,0,0,6804.627,6804.627,6405.905,6398.005
"ZAF","South Africa","GIN","Guinea",0,0,0,0,0,0,0,0,6035.118,6164.734,6065.521,6055.537
"SDN","Sudan","GIN","Guinea",0,0,0,0,0,0,0,0,5274.487,5274.487,4913.007,4884.029
"SWZ","Swaziland","GIN","Guinea",0,0,0,0,0,0,0,0,6445.992,6445.992,6244.698,6241.074
"TZA","Tanzania","GIN","Guinea",0,0,0,0,0,0,0,0,6366.438,5967.361,5777.89,5750.434
"TGO","Togo","GIN","Guinea",0,1,1,0,1,0,0,0,1917.92,1917.92,1567.817,1542.441
"TUN","Tunisia","GIN","Guinea",0,1,0,0,1,0,0,0,4006.985,4006.985,3729.496,3722.714
"UGA","Uganda","GIN","Guinea",0,0,0,0,0,0,0,0,5445.486,5445.486,5101.449,5092.996
"ZMB","Zambia","GIN","Guinea",0,0,0,0,0,0,0,0,5589.382,5589.382,5266.069,5258.662
"ZWE","ZImbabwe","GIN","Guinea",0,0,0,0,0,0,0,0,5973.296,5973.296,5689.774,5683.877
"DZA","Algeria","GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,3346.646,3346.646,3287.781,3273.294
"AGO","Angola","GNB","Guinea-Bissau",0,1,0,0,1,0,0,0,3941.227,3941.227,4045.287,4034.59
"BEN","Benin","GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,2086.011,2110.578,2011.849,2009.153
"BWA","Botswana","GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,6080.335,6080.335,5996.728,5993.598
"BFA","Burkina Faso","GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,1522.471,1522.471,1450.574,1435.501
"BDI","Burundi","GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,5256.057,5256.057,5270.134,5269.636
"CMR","Cameroon","GNB","Guinea-Bissau",0,0,0,0,0,0,0,0,3122.303,3122.303,3049.864,3042.128
"CPV","Cape Verde","GNB","Guinea-Bissau",0,1,0,0,1,0,0,1,915.0828,915.0828,1024.104,1012.504
